0 hella -104452858093779680.0000
191 | train | 6.456692 | 0.9482 | 1.6112e-04 | 3332.19 | 157340.23
192 | train | 6.426686 | 0.7883 | 1.6196e-04 | 3332.26 | 157337.24
193 | train | 6.440291 | 0.6348 | 1.6280e-04 | 3332.15 | 157342.48
194 | train | 6.393176 | 0.7053 | 1.6364e-04 | 3332.35 | 157332.71
195 | train | 6.384361 | 0.7150 | 1.6448e-04 | 3332.25 | 157337.74
196 | train | 6.384398 | 0.8185 | 1.6531e-04 | 3332.16 | 157341.58
197 | train | 6.397479 | 0.8833 | 1.6615e-04 | 3332.43 | 157328.87
198 | train | 6.392923 | 1.0691 | 1.6699e-04 | 3332.35 | 157333.00
199 | train | 6.388801 | 0.7231 | 1.6783e-04 | 3332.50 | 157325.75
200 val 6.4160
200 hella -4280754534541731840.0000
200 | train | 6.373408 | 0.7085 | 1.6867e-04 | 56272.72 | 9316.91
201 | train | 6.354464 | 1.0350 | 1.6951e-04 | 3332.34 | 157333.51
202 | train | 6.352520 | 0.9016 | 1.7035e-04 | 3332.40 | 157330.67
203 | train | 6.385032 | 0.7311 | 1.7119e-04 | 3332.51 | 157325.21
204 | train | 6.359199 | 0.6071 | 1.7203e-04 | 3332.31 | 157334.65
205 | train | 6.421773 | 0.5834 | 1.7287e-04 | 3332.82 | 157310.81
206 | train | 6.359652 | 0.5062 | 1.7371e-04 | 3332.40 | 157330.34
207 | train | 6.378227 | 0.6975 | 1.7455e-04 | 3332.30 | 157335.31
208 | train | 6.272606 | 0.7360 | 1.7538e-04 | 3332.28 | 157336.10
209 | train | 6.254128 | 0.8614 | 1.7622e-04 | 3332.39 | 157330.90
210 | train | 6.291275 | 0.8311 | 1.7706e-04 | 3332.42 | 157329.55
211 | train | 6.331338 | 0.9230 | 1.7790e-04 | 3332.23 | 157338.25
212 | train | 6.346958 | 0.7944 | 1.7874e-04 | 3332.66 | 157318.41
213 | train | 6.327562 | 0.8284 | 1.7958e-04 | 3332.51 | 157325.28
214 | train | 6.316827 | 0.8706 | 1.8042e-04 | 3332.60 | 157320.87
215 | train | 6.331542 | 0.8583 | 1.8126e-04 | 3332.34 | 157333.50
216 | train | 6.251932 | 0.6654 | 1.8210e-04 | 3332.19 | 157340.48
217 | train | 6.269537 | 0.6302 | 1.8294e-04 | 3332.31 | 157334.65
218 | train | 6.256789 | 0.8003 | 1.8378e-04 | 3332.56 | 157322.95
219 | train | 6.254990 | 1.0396 | 1.8462e-04 | 3332.25 | 157337.45
220 | train | 6.177706 | 0.9959 | 1.8545e-04 | 3332.30 | 157335.05
221 | train | 6.215732 | 0.7077 | 1.8629e-04 | 3332.50 | 157325.68
222 | train | 6.225136 | 0.6574 | 1.8713e-04 | 3332.22 | 157339.08
223 | train | 6.155177 | 0.7816 | 1.8797e-04 | 3332.74 | 157314.38
224 | train | 6.204284 | 0.6954 | 1.8881e-04 | 3332.32 | 157334.14
225 | train | 6.133705 | 0.5663 | 1.8965e-04 | 3332.46 | 157327.63
226 | train | 6.147906 | 0.5780 | 1.9049e-04 | 3332.02 | 157348.61
227 | train | 6.239944 | 0.5337 | 1.9133e-04 | 3332.44 | 157328.33
228 | train | 6.165500 | 0.7536 | 1.9217e-04 | 3332.28 | 157336.35
229 | train | 6.183187 | 0.9299 | 1.9301e-04 | 3332.38 | 157331.56
